Time,Entity,Errors,Data
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Bùi Minh | sdt=0990185299 | email=user42@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Nguyễn Minh | sdt=0935890325 | email=user43@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Hạnh | sdt=0986747352 | email=user44@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Trần Dũng | sdt=0920738564 | email=user45@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Nguyễn Dũng | sdt=0957440362 | email=user46@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Hoàng Hoa | sdt=0991138809 | email=user47@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Nguyễn Hạnh | sdt=0991277204 | email=user48@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Vũ Minh | sdt=0980348092 | email=user50@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Nguyễn Minh | sdt=0955410933 | email=user51@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Hoàng Huy | sdt=0974850165 | email=user52@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Nguyễn An | sdt=0925914011 | email=user53@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Bùi Nga | sdt=0988289620 | email=user54@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Vũ Hạnh | sdt=0976950617 | email=user55@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Vũ Huy | sdt=0955541713 | email=user56@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Hoàng Nga | sdt=0933267762 | email=user57@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đỗ Hoa | sdt=0956690330 | email=user58@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Trần Huy | sdt=0924327269 | email=user59@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đỗ Hạnh | sdt=0923395438 | email=user60@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Lê Dũng | sdt=0936662649 | email=user61@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đỗ Hoa | sdt=0980060490 | email=user62@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Lê Nga | sdt=0919911189 | email=user63@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Dũng | sdt=0973052049 | email=user64@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đặng Dũng | sdt=0955228924 | email=user65@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đặng Hạnh | sdt=0996230369 | email=user66@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Bình | sdt=0981894295 | email=user67@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Minh | sdt=0929226748 | email=user68@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Bình | sdt=0930181474 | email=user69@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Lê Nga | sdt=0933661064 | email=user70@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Nguyễn Bình | sdt=0977155624 | email=user71@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Hạnh | sdt=0915513907 | email=user72@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Bùi Bình | sdt=0954584422 | email=user73@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Bùi Dũng | sdt=0981714085 | email=user74@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Hoàng Huy | sdt=0944343909 | email=user75@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Trần Dũng | sdt=0991865249 | email=user76@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Nguyễn Dũng | sdt=0926459952 | email=user77@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Lê Dũng | sdt=0986835295 | email=user78@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Hạnh | sdt=0989494654 | email=user79@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đặng Hạnh | sdt=0974974557 | email=user80@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đỗ Nga | sdt=0937667183 | email=user81@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Hoàng An | sdt=0984315399 | email=user82@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đỗ Nga | sdt=0943979784 | email=user83@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Trần Nga | sdt=0958993353 | email=user84@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Vũ Bình | sdt=0967789253 | email=user85@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Lê Quỳnh | sdt=0946951531 | email=user86@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Hạnh | sdt=0963120689 | email=user87@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Hoàng An | sdt=0999305066 | email=user88@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Minh | sdt=0925725894 | email=user89@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đỗ Quỳnh | sdt=0915807600 | email=user90@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Bùi Quỳnh | sdt=0993453544 | email=user91@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Lê Cường | sdt=0981714217 | email=user92@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Trần Hạnh | sdt=0914388747 | email=user93@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đặng An | sdt=0940129780 | email=user94@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Đặng An | sdt=0911523382 | email=user95@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Hoàng Bình | sdt=0936389067 | email=user96@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Hoàng An | sdt=0967517068 | email=user97@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Hoàng Minh | sdt=0977286507 | email=user98@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Nguyễn Dũng | sdt=0955819690 | email=user99@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Phạm Hoa | sdt=0945935116 | email=user100@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Không rỗng,ho_ten= | sdt=0900001002 | email=error2@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Chứa số (regex: \d); ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Lê Thị Nga123 | sdt=0900001003 | email=error3@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Nguyễn @An | sdt=0900001004 | email=error4@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=le thi hoa | sdt=0900001005 | email=error5@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=L T Nga | sdt=0900001006 | email=error6@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=Nguyễn Thị Hoa Công Chúa | sdt=0900001007 | email=error7@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=An | sdt=0900001008 | email=error8@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,"id: Không trùng ID đã tồn tại; ho_ten: Có khoảng trắng liên tiếp (regex: \s{2,})",ho_ten=Lê  Thị Mai | sdt=0900001009 | email=error9@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,"id: Không trùng ID đã tồn tại; ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]); ho_ten: Lặp ký tự ≥3 lần (ví dụ: aaa, hhh)",ho_ten=@@@ | sdt=0900001010 | email=error10@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Nam 😀 Hihi | sdt=0900001019 | email=error19@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Nguyễn\tHằng | sdt=0900001017 | email=error17@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Lê\nThanh | sdt=0900001018 | email=error18@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,"id: Không trùng ID đã tồn tại; ho_ten: Có khoảng trắng liên tiếp (regex: \s{2,}); ho_ten: Lặp ký tự ≥3 lần (ví dụ: aaa, hhh)",ho_ten=Nguyễn  Văn    A | sdt=0900001020 | email=error20@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Chứa số (regex: \d); ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Trung123 | sdt=0900001021 | email=error21@gmail.com | thanh_pho=Hải Phòng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Trần @@ Nam | sdt=0900001022 | email=error22@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=HOÀNG VĂN NAM | sdt=0900001023 | email=error23@gmail.com | thanh_pho=Đà Nẵng
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=nam nam nam | sdt=0900001024 | email=error24@gmail.com | thanh_pho=Hồ Chí Minh
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=-Nam | sdt=0900001025 | email=error25@gmail.com | thanh_pho=Cần Thơ
19:31:11,khach_hang,id: Không trùng ID đã tồn tại; ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Nguyễn_Văn_A | sdt=0900001026 | email=error26@gmail.com | thanh_pho=Hà Nội
19:31:11,khach_hang,id: Không trùng ID đã tồn tại,ho_ten=    Nam    | sdt=0900001027 | email=error27@gmail.com | thanh_pho=Đà Nẵng
19:31:11,loai_mon,ten_loai: Không rỗng,ten_loai= | mo_ta=Sản phẩm dành cho đồ ăn nhanh
19:31:11,loai_mon,id: Trùng ID đã tồn tại,ten_loai=Ăn sáng | mo_ta=Món phục vụ buổi sáng
19:31:11,loai_mon,id: Trùng ID đã tồn tại,ten_loai=Ăn trưa | mo_ta=Món ăn chính giữa ngày
19:31:11,loai_mon,id: Trùng ID đã tồn tại,ten_loai=Ăn tối | mo_ta=Món ăn cho buổi tối
19:31:11,loai_mon,id: Trùng ID đã tồn tại,"ten_loai=Ăn nhẹ | mo_ta=Món nhẹ, ăn nhanh"
19:31:11,loai_mon,id: Trùng ID đã tồn tại,ten_loai=Đồ uống | mo_ta=Các loại nước uống
19:31:11,loai_mon,id: Trùng ID đã tồn tại; ten_loai: Không rỗng,ten_loai= | mo_ta=Mô tả lỗi
19:31:11,loai_mon,"ten_loai: Độ dài 2-100 ký tự, cho phép chữ, số, dấu (regex: ^[A-Za-zÀ-Ỵà-ỹ0-9\s\-,\.()]{2,200}$)",ten_loai=@@Ăn tối | mo_ta=Lỗi ký tự
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng; gia: Phải là số dương (regex: ^\d+(\.\d+)?$),gia=abc
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=26138
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=40103
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=115506
19:31:11,mon,id: Không rỗng; ten_mon: Không rỗng; loai_id: Không rỗng,gia=109861
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=55989
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=22137
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=70546
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=71684
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=60200
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=116934
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=62640
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=44000
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=39155
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=83858
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=76692
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=88346
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=81131
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=24136
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=53682
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=22753
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=104181
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=89709
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=42007
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=55705
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=58168
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=115020
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=109695
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=104880
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=87509
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=39969
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=42297
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=35127
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=97895
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=83566
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=97186
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=99007
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=32587
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=50026
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=103797
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=92318
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=45619
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=43304
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=81817
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=106009
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=48421
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=104269
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=46449
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=81630
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=117664
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=21608
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=118268
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=60351
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=91477
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=41984
19:31:11,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=75441
