Time,Entity,Errors,Data
12:17:50,khach_hang,"ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]); ho_ten: Lặp ký tự ≥3 lần (ví dụ: aaa, hhh)",ho_ten=@@@ | sdt=0900001010 | email=error10@gmail.com | thanh_pho=Cần Thơ
12:17:50,khach_hang,ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Nam 😀 Hihi | sdt=0900001019 | email=error19@gmail.com | thanh_pho=Đà Nẵng
12:17:50,khach_hang,ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Nguyễn\tHằng | sdt=0900001017 | email=error17@gmail.com | thanh_pho=Cần Thơ
12:17:50,khach_hang,ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Lê\nThanh | sdt=0900001018 | email=error18@gmail.com | thanh_pho=Hải Phòng
12:17:50,khach_hang,"ho_ten: Có khoảng trắng liên tiếp (regex: \s{2,}); ho_ten: Lặp ký tự ≥3 lần (ví dụ: aaa, hhh)",ho_ten=Nguyễn  Văn    A | sdt=0900001020 | email=error20@gmail.com | thanh_pho=Hải Phòng
12:17:50,khach_hang,ho_ten: Chứa số (regex: \d); ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Trung123 | sdt=0900001021 | email=error21@gmail.com | thanh_pho=Hải Phòng
12:17:50,khach_hang,ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Trần @@ Nam | sdt=0900001022 | email=error22@gmail.com | thanh_pho=Hà Nội
12:17:50,khach_hang,ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=-Nam | sdt=0900001025 | email=error25@gmail.com | thanh_pho=Cần Thơ
12:17:50,khach_hang,ho_ten: Chứa ký tự đặc biệt không cho phép (regex: [^A-Za-zÀ-Ỵà-ỹ\s]),ho_ten=Nguyễn_Văn_A | sdt=0900001026 | email=error26@gmail.com | thanh_pho=Hà Nội
12:17:51,loai_mon,ten_loai: Không rỗng,ten_loai= | mo_ta=Sản phẩm dành cho đồ ăn nhanh
12:17:51,loai_mon,id: Trùng ID đã tồn tại,ten_loai=Ăn sáng | mo_ta=Món phục vụ buổi sáng
12:17:51,loai_mon,id: Trùng ID đã tồn tại,ten_loai=Ăn trưa | mo_ta=Món ăn chính giữa ngày
12:17:51,loai_mon,id: Trùng ID đã tồn tại,ten_loai=Ăn tối | mo_ta=Món ăn cho buổi tối
12:17:51,loai_mon,id: Trùng ID đã tồn tại,"ten_loai=Ăn nhẹ | mo_ta=Món nhẹ, ăn nhanh"
12:17:51,loai_mon,id: Trùng ID đã tồn tại,ten_loai=Đồ uống | mo_ta=Các loại nước uống
12:17:51,loai_mon,id: Trùng ID đã tồn tại; ten_loai: Không rỗng,ten_loai= | mo_ta=Mô tả lỗi
12:17:51,loai_mon,"ten_loai: Độ dài 2-100 ký tự, cho phép chữ, số, dấu (regex: ^[A-Za-zÀ-Ỵà-ỹ0-9\s\-,\.()]{2,200}$)",ten_loai=@@Ăn tối | mo_ta=Lỗi ký tự
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng; gia: Phải là số dương (regex: ^\d+(\.\d+)?$),gia=abc
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=26138
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=40103
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=115506
12:17:51,mon,id: Không rỗng; ten_mon: Không rỗng; loai_id: Không rỗng,gia=109861
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=55989
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=22137
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=70546
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=71684
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=60200
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=116934
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=62640
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=44000
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=39155
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=83858
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=76692
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=88346
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=81131
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=24136
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=53682
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=22753
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=104181
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=89709
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=42007
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=55705
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=58168
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=115020
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=109695
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=104880
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=87509
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=39969
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=42297
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=35127
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=97895
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=83566
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=97186
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=99007
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=32587
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=50026
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=103797
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=92318
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=45619
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=43304
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=81817
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=106009
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=48421
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=104269
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=46449
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=81630
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=117664
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=21608
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=118268
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=60351
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=91477
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=41984
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=75441
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=73605
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=108677
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=85997
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=118389
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=105197
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=45863
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=66545
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=115500
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=101275
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=114370
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=23431
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=94193
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=23548
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=86712
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=75013
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=45598
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=107932
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=95607
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=20721
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=108904
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=88102
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=71495
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=50628
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=28110
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=72098
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=98457
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=114968
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=79602
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=62087
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=81909
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=55232
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=42020
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=35204
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=68077
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=43355
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=40037
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=54432
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=97459
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=29984
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=31660
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=51543
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=109516
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=28506
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=68546
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=109496
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=63976
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=73318
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=48517
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=21638
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=99912
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=53270
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=115832
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=105460
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=92405
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=114070
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=94309
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=54585
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=21121
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=69817
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=73840
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=71306
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=64787
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=66587
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=76483
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=94950
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=47055
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=28459
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=106424
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=104346
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=107319
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=71657
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=64023
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=69853
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=56380
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=41900
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=67814
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=98179
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=45752
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=98212
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=50687
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=64737
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=100764
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=32000
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=23565
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=83967
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=32664
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=48203
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=85693
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=110866
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=26598
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=28312
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=73115
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=48022
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=34426
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=48552
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=85290
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=92645
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=91180
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=41756
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=27918
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=51935
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=68345
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=108469
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=113148
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=86505
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=73828
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=109970
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=34927
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=43977
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=63576
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=80385
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=110286
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=74731
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=114009
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=52737
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=56002
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=47326
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=21394
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=88187
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=84210
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=74336
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=36126
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=105067
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=21793
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=52351
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=31536
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=30382
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=29733
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=25388
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=68109
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=39037
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=92186
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=79083
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=109942
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=94809
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=29109
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=96480
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=80211
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=61731
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=88041
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=72624
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=29284
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=97546
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=60032
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=105132
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=57608
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=82252
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=86578
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=44418
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=80873
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=94100
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=40113
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=36025
12:17:51,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=80397
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=93693
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=111653
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=96715
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=34460
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=98385
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=62993
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=70054
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=24497
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=79608
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=36206
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=51989
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=60441
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=44387
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=110214
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=111202
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=50661
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=82826
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=86054
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=48654
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=108010
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=30222
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=80085
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=93728
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=100393
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=53116
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=107590
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=109025
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=117583
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=26513
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=35713
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=22988
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=97705
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=86076
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=95202
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=53480
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=115163
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=98538
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=31046
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=98653
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=60203
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=99975
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=73060
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=41076
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=110700
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=71541
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=81739
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=71503
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=34606
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=97508
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=25209
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=39309
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=54098
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=61408
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=100325
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=84762
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=91345
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=82065
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=27228
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=74500
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=60996
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=39697
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=55905
12:17:52,mon,ten_mon: Không rỗng; loai_id: Không rỗng,gia=82856
